problem_id,judge_id,language,features,official_tests,passed_tests,compiled,sha256
0047,153931,C,array;loop,2,2,True,6b27653cb8870a86810f575c2e80231fde00c913b0cc94bb9349515b5c13c01a
0047,4284852,C,array;loop,2,2,True,80300e64f6ada916217f19decfd161fb89c916bb3a42fc4de12c57c5ed96075f
0047,946301,C,array;loop,2,2,True,1e4ba1c4c5f1135a3655945bb1f0253bdb11c17b82098bbdb1e566a81e3e89e2
0047,321144,C,array;loop,2,2,True,05bb765773db3b820f0d898208646301c125623eb970f36195ab4580dd95b804
0047,46538,C,pointer;loop,2,2,True,b91dbb0b784e4e80b61057142742bcf5a1c5ee05ecfc8d6430ab126b91525dc3
0047,1019345,C,array;loop,2,2,True,8851a13342228eaac850a44102bb67bd7fc17f39f367b0c1a10558e324f12f9a
0047,246552,C,array;pointer;loop,2,2,True,1314b606c5ccc5683c387f7620406ffd35ee1344b88190c33ff8c669b12a0054
0047,189480,C,array;loop,2,2,True,a2681f845a647782906761377c8af847b02544b671ff40f94a9458335c021c70
0047,100999,C,array;loop,2,2,True,1a4cb8d448896a53bdc1fb76f15b4a90c32ce9dc25c4c205186240fbf119db7e
0512,2514900,C,array;pointer;loop,5,5,True,b8236c7dc63b7df9a075301d41f83d93a9e52b6b56f086e234e1b193987a7bd5
0512,1092153,C,array;loop,5,5,True,ee7853e0b8a77c09167a99f0118a91e70b5863b8e074fd82cd87db6de9cc6911
0512,372229,C,array;pointer;loop,5,5,True,90887955f68a9eb1b9d2240a59ed317abf0f856d0ae7dce62a6616c93489398a
0512,20962,C,array;loop,5,5,True,47dc7f740c29fdb44c99caba84e9268f7678029697b8b753aa74e0590801fe51
0512,484296,C,array;loop,5,5,True,16efc36f3f1728f48cd2094fcc0dabce8d2374a26a2d4b68e201d1dbb45513b9
0512,318490,C,array;loop,5,5,True,cd56a706a83f581d9e1ceed9b0bfce21314ca223dc96a17cc76d699635ed26b9
0512,1323448,C,array;loop,5,5,True,b2dfb51a2856ea1e8b897e699061344ee39307019e43cad9b2af917d570037df
0512,1323763,C,array;loop,5,5,True,10cc5c85596af72c1765586b64e646f19bdc18806dae3eaf97c0777c55116f11
0512,1067186,C,array;loop,5,5,True,304fee509db046788b1b0d88920c778b44102a2698fdf6e9caa22cac77377f65
0512,303317,C,array;loop,5,5,True,c40b12b0546c686624d5691cae2180b335ecf381fd47551581a2872aa3e336c9
1192,2655524,C,array;pointer;loop,2,2,True,7505d40be0c25d03deea3a79b9a5e95fea193fffdf4eb18521147008e1875f1e
1192,2943997,C,pointer;loop,2,2,True,abd3862c6505e7b807a6f5c8904e2fcd96e31172ba3ac5af9bfdc765fb1b88b3
1192,1131999,C,pointer;loop,2,2,True,3171361aa9721c20f9d9b262704f565e392ba8205b49f7029ea6d9d3725b8973
1192,1058244,C,pointer;loop,2,2,True,563249d78b2f04b24391ac86654fd32f64e05c5e8f05a9af392fd8f7ebd92fed
1192,1440068,C,pointer;loop,2,2,True,84695968bfd0ebe748ab746ff35be7e0338a190ba0659eec9c11aa8a0a41c7d6
1192,4768680,C,pointer;loop,2,2,True,f08ba6e1d97baeef97eac7dacb1c92c435e8dd4e6ff3d482a766de6fe33d73f8
1192,1392313,C,pointer;loop,2,2,True,af4dede198d927790617ae1e441c4dec4db3ae6601bc902efb504172f16dda4e
1192,3743641,C,pointer;loop,2,2,True,5a349854674e38d9f9297faaa506643e6c7b76b616a9af8a5b2344c9a210ac32
1192,1603271,C,pointer;loop,2,2,True,fed92efdf1b326c620b154e3ad9fe4ba5c61e1aa74f70f6398a1760ea269860f
1192,6255119,C,pointer;loop,2,2,True,f8146cf13fb9d47870219a7633e6fb274c9c938e24898e901716b7d69bcc5877
ALDS1_13_A,2834943,C,array;loop,20,20,True,33f1c53fc9305caa771d7ad40744fd4f0505614121374e9ead526a0bcf5a108a
ALDS1_13_A,7367848,C,array;loop,20,20,True,a7432b48056cbaa3ca2cce54d16429459725417127903af4387043cc349081f8
ALDS1_13_A,6024865,C,array;loop,20,20,True,0f82433ae1ab7c650d8b30fa7da30ff90070cefbc6756f2e48bf43ba54181ab3
ALDS1_13_A,6339701,C,array;loop,20,20,True,9e31aaaca072dfcced3178ec216ace6bda201cbbf271aa60b1cda30377218ab5
ALDS1_13_A,7756149,C,array;loop,20,20,True,aec08f175c8394d7cd19cc8808766519ce43d2a63ccaeae4a4cefd9566db0a1e
ALDS1_13_A,8292595,C,array;loop,20,20,True,c7014103513a5a9c3338857ada3476bd1f4f07f676f9acd4703399cb6f14fbc3
ALDS1_13_A,4003211,C,array;loop,20,20,True,b876e15bd393f49996f62dda995c105efff7a418784901773816b0c2fcecdb34
ALDS1_13_A,10135233,C,array;loop,20,20,True,2585bc055a162433410fa7681d9103bc97daec7a92646717e8b26c81c2ba79b5
ALDS1_13_A,8884453,C,array;loop,20,20,True,d6ac8d48c76c8d70187e6d86d8029353a33e95e6d76dd1cab0f06454f17e0752
ALDS1_13_A,6083187,C,array;loop,20,20,True,11eaf339601127352a44856b5aeae3037800da30748d3eb1ef2dbc1601c9dac1
ALDS1_3_D,1305124,C,array;loop,20,20,True,35ca596486df706a4c1bc31284668a4f9f54ce6d55f298e58e32eb986b2bca65
ALDS1_3_D,2006951,C,array;loop,20,20,True,0e4e855c273d79770399f50310af72f21a2f3d4e3250735d96514c28a19aebcb
ALDS1_3_D,2656438,C,array;loop,20,20,True,7567d7d500165c9dee3c7f821187e25f3acde546b3e56f2111588b46afa7bbfa
ALDS1_3_D,1603087,C,array;loop,20,20,True,25667219b293ab3c6c478be00b0ed0857f0a745416d470d22808306c741f0e88
ALDS1_3_D,4143724,C,array;loop,20,20,True,41246d873b2c3414ef313275b4ae83664a759d7ce4c2c2ff73725811848ffe3c
ALDS1_3_D,8867032,C,array;loop,20,20,True,0ffceec85924f36cdc0ec5d29c3ee73b6ac91b31a5baa5525913767ba908262e
ALDS1_3_D,11133426,C,array;loop,20,20,True,d899aa1e7679cf415f7081469baefaa4f8c2727783157994731f5aa6f5a2499c
ALDS1_3_D,10196899,C,array;loop,20,20,True,642eab154640e2c6306fbfe33fae6bb7ce607b5c4dc8bbe452a8fa58ae5106ab
ALDS1_3_D,11497381,C,array;loop,20,20,True,8556b1b3c850b0df82257acb83a857337b3e6c15c21ced2c4bd92fcc4eb6cae2
ALDS1_3_D,11269898,C,array;loop,20,20,True,8696e17fc5c4e491ea0f161687321187de0081a5cd6978861a31f787f4ce6ef6
ITP1_7_C,2463215,C,array;loop,5,5,True,ac9856bfe08d43ec5bf63ce3b75e13a1fed551d4d43d525b232477bc2754a161
ITP1_7_C,1049136,C,array;loop,5,5,True,a3233fc81daf97474f0c628983c15a79756680af7bf932cc1ffcc2ef7735f0c8
ITP1_7_C,3153796,C,array;loop,5,5,True,020ea413226f504d0ad35e240dffbf9abfc7ca5b1b41cd2fad4e9bac98caf9ec
ITP1_7_C,1298774,C,array;loop,5,5,True,740cad58908258fba2ef40c3d147f91c6eadadbf20c35c95ccaea5f268e1d87b
ITP1_7_C,6602932,C,array;loop,5,5,True,a5d1cb0a1d95bb2f6c7b89726dff8afc844ffa1ce1f8c615ca0475ad7921005f
ITP1_7_C,1783388,C,array;pointer;loop,5,5,True,92ca20a0f00ef0bcec88241c9770d312f4b3c1e869ec7f024d7bd4fdeb58f957
ITP1_7_C,4753157,C,array;loop,5,5,True,ad673150cce2c6343ccff5e21371faa759f16912a4000c68963abc415046477e
ITP1_7_C,3742488,C,array;loop,5,5,True,b599bd38cee69885503750f693daad617487e862e70cf576363330f766282f2e
ITP1_7_C,879768,C,array;loop,5,5,True,0fb792b25d18257058a3362280d53eb33e9a74cc55f2d1bdbe83e0cc166ebdde
ITP1_7_C,1325442,C,array;loop,5,5,True,e413131c3aa8d1818a6537c63d96c56e13116b64300d27769cbfcb8a6dac46b3
ITP1_8_A,1302426,C,array;loop,4,4,True,5d700f7ea3fa89d94eb3572251e99286c575434d04110148358793da542cfc61
ITP1_8_A,1822781,C,array;loop,4,4,True,fc27bbb8405d508092d86f3d082ed8110fdccbae52f065f33cc94187626b2556
ITP1_8_A,4378085,C,array;loop,4,4,True,00afd538182bb117f6caa0edb9504c55870c7495e80c77e031fddab4d56aba4c
ITP1_8_A,879780,C,array;loop,4,4,True,bb819ec26a66d66ecc92694fb811920059f34ab909607732120aa51f3bd70f3f
ITP1_8_A,1329323,C,array;loop,4,4,True,96cfaa3b1f12569000b3720c37a6d532c5fabe0b7ecc6d33bcd27c5e3353b21b
ITP1_8_A,911448,C,array;loop,4,4,True,d8e237b92dfb13c71fdd85059e9ee5653922607285fb817415b08de472b54043
ITP1_8_A,7992341,C,array;loop,4,4,True,11cd6bddf9fc94de570156cd87d13c7f2ca524765eef73dfc49e29ae1a0a49cf
ITP1_8_A,4986991,C,array;loop,4,4,True,622b1ce1cef3351e95457ab41e79168f30fd580285022f424b89b5aa3a116b92
ITP1_8_A,4362308,C,array;loop,4,4,True,49841f6f8b7ffc54f7bc6fdc38b2e08c4ac4636912c1295c191d8a2a98ff33b0
ITP1_8_A,1262820,C,array;loop,4,4,True,c6644c3ab8046e93f49310755a3784c87277bd550d8c097a57d834fdb1d95b6f
ITP1_8_C,1302956,C,array;loop,4,4,True,35233c8b4c80f407b11009767cea5f4896047100fb832c904f491a87fe5e0ce3
ITP1_8_C,4753385,C,array;loop,4,4,True,5d098303f79902b3885d79bd2f41aba95cd28f2ea0be6e96a3236c9c2dedcb88
ITP1_8_C,879831,C,array;loop,4,4,True,c99c1049ae14a81f9df44f387e1044448f58b783a31b0d6f2fc9813c9fe06e0c
ITP1_8_C,1336898,C,array;loop,4,4,True,a09b3dec513134da2e705ee3a812dabf97a49d34803c1a11e6a9f863d88bb176
ITP1_8_C,1865163,C,array;loop,4,4,True,f87b7898dff6513bd6f2efc37215937583e41f58607e14c489f069b67c972479
ITP1_8_C,908504,C,array;loop,4,4,True,9cbcee44a5f486803c87614d9c54659bb2d48113c2a60a2fede6e53842af84ec
ITP1_8_C,911452,C,array;loop,4,4,True,fda8853f13c0b915269d0309e1fb074024a0fdb1b196bd13791aed3793e47046
ITP1_8_C,1929465,C,array;loop,4,4,True,84b201abc3019b00960728b278484e2595364fc65a4705cfa45e8316b4aec753
ITP1_8_C,7992388,C,array;loop,4,4,True,fc0302c0d17a13120f95385766b6e7e53498e0f457e3deca25e5aabd8aad2225
ITP1_8_C,1001725,C,array;loop,4,4,True,9adb7fcb397d9e2d8d46a67cb91375c111c443eb8a6853c411fef18bc11adfc3
0002,441745,C,pointer;loop,1,1,True,76313dcd8a267cb4fd2b37cd00055266f487a4d8f94ad1706d1489e7c417fc5c
0002,213455,C,pointer;loop,1,1,True,2da1891fd989b690c665e587a467e51ae8704aff498667261c6619a7be0c1b14
0002,914435,C,pointer;loop,1,1,True,3c5fdd7ca92a09217605912182bce580da151eb854b1a54dfd68f562d10d756a
0002,244383,C,pointer;loop,1,1,True,84e29cd76ea6281a63c46231d106efdddc960471ac1bbec53a2b0483d5ed98e0
0002,1293690,C,pointer;loop,1,1,True,f6716b7a166593f80952092c839ae49820ad8cc4fb09c27ac330e07a1c8539c1
0002,1809991,C,pointer;loop,1,1,True,b62a71988f841572afbfbc4e97a9a6d5f484870fb0e51c68af48a2d799a12174
0002,1349151,C,pointer;loop,1,1,True,24e742bbb23064cfd141e32cf0dba0bf2835dbb7f1e8760be16a655a27a80092
0002,68169,C,pointer;loop,1,1,True,77760bfeae6497e1547e9c006bfd595ae7e3a4d9dfd9270e63748686fcf68492
0002,1307178,C,pointer;loop,1,1,True,0f7e0faf5a0e1d11c79c5ee92723bb41ecfe2a3b485c7262691b1d6a04bfc920
0002,2361167,C,pointer;loop,1,1,True,fcc98d290b9db30fbe7649cd392fa72459ea948ae639eedbf42c47089aa5dac5
0003,967105,C,pointer;loop,1,1,True,e7539d326e6608a23906ded4377585e0ce7f1826d0f213fb03f1b93aba179bac
0003,636224,C,pointer;loop,1,1,True,aa1a0ae3f7927ab206c516e898fefb64ea41d886e8c69b51e6528b30d89225f8
0003,212236,C,pointer;loop,1,1,True,d9434d6d05b9ae80416e15401ae6869b66975985ed6c4841724db841fc0b9d86
0003,80379,C,pointer;loop,1,1,True,b94216dccce114ad2435cedc0812c8ce0c7dded57540156e90d69d60af80878b
0003,11325078,C,pointer;loop,1,1,True,4659de0a020484f6b1e28ec10d9888a4c348b5379c51048a3effa60651111cc6
0003,297347,C,pointer;loop,1,1,True,614be84f7369e548a0cd0a5275bc14cffc989e7ebd38b6f87cc75f7aa4606ee2
0003,914489,C,pointer;loop,1,1,True,12f6f9495585f7c39d6cc9dd53f8f0c1267a12ede940926375550ba3544ea268
0003,3230267,C,pointer;loop,1,1,True,327442d72063d3dc2dfdcae61c17babafc30aeeb04a323d6a354f397a9f2b92c
0003,126661,C,array;pointer;loop,1,1,True,948d96e09fae904b65dcffb9f4f6427644a3bb7d9da1c31f74cbbbb99b2d8904
0003,655205,C,pointer;loop,1,1,True,0438526a68497748d99f90bd82f3376465e438100a8bf8ae411b51181a237090
0007,2480328,C,pointer;loop,1,1,True,acf1d974ac49a44dcc758efc44192f2e0524120abbf95949ef156f0f0e8d78cd
0007,637827,C,pointer;loop,1,1,True,05d631f57c22a438f970e78722798b5a9d5da8c5ddcd514f8322a261b6bce190
0007,441641,C,pointer;loop,1,1,True,4d3b26775ec831e52156e11df2584e949d30db56af4ded85c89b0c4d1ad3008c
0007,6707109,C,pointer;loop,1,1,True,38f0b0a99f76e424a6dbfd78e5a2394f6a0ce93a6b41e1d292adca9e5a88cfb0
0007,267763,C,pointer;loop,1,1,True,653acaaa954f4f9c0feefac9e3c7a2d92d124d1924c1b7ad4d9f5a1f40c64f28
0007,924314,C,pointer;loop,1,1,True,138194b1cb81069a1ced8697e01001592401c79ed73660395d40c4b598fe4187
0007,1065478,C,pointer;loop,1,1,True,e526914a82f8887822358b1da79d7380b8d19aa0071e01666d3b152ec3ad49f2
0007,126688,C,pointer;loop,1,1,True,c4366b0401e97da6c9ed9522c2b082114bdcbc07ab46179185f5204d5637d8b7
0007,96294,C,pointer;loop,1,1,True,f5d83eaa9b226187c4a68d831100865e8c592a4965601af4b51d319545b200d7
0007,484433,C,pointer;loop,1,1,True,96d3d2348f01e0fd640b6305bde6e67b8aeb0bee60fa26eb40df191a413de091
0011,650513,C,array;loop,1,1,True,e0d3332772e3d6fe8324d55decaa2560f7f193ee51272cf96522efcff7588519
0011,295810,C,array;loop,1,1,True,bde40006c4838af971349d8ad4ac27098c550274f4dd24e2c3fb16b85556d3a2
0011,924456,C,array;loop,1,1,True,ef72469199ab3a62a96583a86189049256aa96b831daaaeef53a80e92ec13393
0011,1065670,C,array;loop,1,1,True,f6f12737242bb71689d39c31b47702a8db8b19773d3a635ec024d8099bdb7339
0011,485805,C,array;loop,1,1,True,d8fffe54e4875cfdff1d300dd0f3a71096e41fca3714938bf7dc33791983bd10
0011,671217,C,array;loop,1,1,True,122eab7313059520ca933dc3498eaf1b5c4898082f91e76b691b140b5c514653
0011,141994,C,array;loop,1,1,True,22c86117bb7c599a4cef3d377bb9e844299fa233d1ae9564ea8e40dbaf961f42
0011,596472,C,array;loop,1,1,True,fb6169f54c896e41223bb68a940c3641307f74316c830319064e3d664126f6c4
0011,998367,C,array;loop,1,1,True,06c9f7a007051dab96cfc183b3edc8768a82365299801a523b91b4660aaa3c18
0011,311958,C,array;loop,1,1,True,5f7074efd3f1b7cafafb3364a158b2f8edbd9cbd2781c3090e6181c93a18a904
0014,51042,C,pointer;loop,1,1,True,13007dc77851d54705e32d9c6615914a18ed06f03ebcc66df423e66ba50b0e4a
0014,441872,C,pointer;loop,1,1,True,22bde98906326284fb7ecf86b53a4302e3cdec2e617a988e71a318b9a8609e07
0014,234802,C,pointer;loop,1,1,True,427f05a368fea1a791b8ca617388c57f03570166c095048b372b5c156f90307d
0014,6714399,C,pointer;loop,1,1,True,4296c6ffe1799f583cd892820b09e25f4ef3eafd642d5bc6b71cd6121476f4e6
0014,286380,C,pointer;loop,1,1,True,b08ba01d85e1c9c0dc1d0d3ad98f5c642c40ada99cf9e93f166f61ec97c58f44
0014,344075,C,pointer;loop,1,1,True,54585b9f2c200c396afe7e85fb20144f377182a9289559a045ca74d94e633b8f
0014,924272,C,pointer;loop,1,1,True,af02490de713bec9e87114faabc7b236364c048d014259d9e8c5704b92359c45
0014,1070206,C,pointer;loop,1,1,True,98b1ab9e29895cd223be5d9cb7b7105e317b9f99c4f3f7f698e3875661567881
0014,488283,C,pointer;loop,1,1,True,9e9297700a7ed6aa107ba4dd0eb2781a6a155ca8cfc425637f0abb23966469b9
0014,953043,C,pointer;loop,1,1,True,78b2f63da69ee7e01fde8190498eb7742a3fa0e1e9c1181ea52de39395fe03fc
0015,296665,C,array;pointer;loop,1,1,True,25c7f4dacc9ac8a971706f2115353dd5a848025d2437d198959ea796b57769e5
0015,142077,C,array;loop,1,1,True,cc4c40096999fef7831d5f343d40e72cafd8b97c6a3601fa5cda33d45f78f5a1
0015,85101,C,array;loop,1,1,True,464f2a56ce3e88b25f548a8f81820e02e5d02c9ef6c6721b3b17beb8a0ba9ab2
0015,1065019,C,array;loop,1,1,True,ebdb802f37e6d0e37576d274e6969de75c0a8f0a54facbc32a365a497a6e903e
0015,424953,C,array;pointer;loop,1,1,True,c20cad158a6d73f97adcaadc826e65267c39d2d9ddf0f3577c916513b7f1d1f8
0015,1371662,C,array;loop,1,1,True,f9408aa65249714aa94c55ef4b1036c7efdeda4de3497db2b0b1883929b3046a
0015,1302688,C,array;loop,1,1,True,2d67fff095ffb1b5d9aef76c09c9f1529b05490b2eaecea348b1e9559f111c63
0015,502606,C,array;loop,1,1,True,9b68cb88cd7ec7ce64085b997a2bf6316a06e1829b65d46c28815bbf1a0fc6f6
0015,814880,C,array;pointer;loop,1,1,True,7b2aec0cebc0c51b1be4647f46ba7f9329398fc6221d4b2239c3f7f1098df7e2
0015,1477473,C,array;loop,1,1,True,d9c9e3fab28d8395674517ed9546007488a10f825614d1098f38a3be055d7701
0017,489685,C,array;loop,1,1,True,ca7ee2a77f760feb5e13da4e7d73d524e5b17530804729687e3e2a55e7707738
0017,85172,C,array;loop,1,1,True,ae93842ab574e77aa424a67e5e0f14ef21c9ee0d985e0407640094d02aa25e57
0017,1066819,C,array;loop,1,1,True,05ebd5de6e9f14ef164c8fc2469db735d4883bce0331d28fc815a195726cb030
0017,239355,C,array;loop,1,1,True,0165ac2a2f248fcbdecb755f258b4d47d32f7d4426420280ff7f9cab16985318
0017,367304,C,array;loop,1,1,True,559e1cbe85a7bf4180dd4033aad89770724cf00a4260344527ac80166634c8c7
0017,1381860,C,array;loop,1,1,True,a0afad18d48adabfa6f3fd572798004c222c80259025fafdc787d103f310a8f0
0017,99761,C,array;loop,1,1,True,338f4be977682ae9e2b5840f4bb5fa50d69ac90d39214974d6d0df64157cd4b0
0017,502710,C,array;loop,1,1,True,a37635bdd9e6aea94809a714a647b62be7e8de75d4299d46d6e6507d186eb997
0017,269316,C,array;loop,1,1,True,8714c58f57611f31658e6b2da9ed89242a43043d24e641ed58ea1a96729df025
0017,509467,C,array;loop,1,1,True,9bd1aafa624988f33607cbbcb91d8a12ca34c1f0cc2b6e30373cbe124a196535
0019,2464557,C,pointer;loop,1,1,True,f791995c36c842c136df83478fb68565c58f1d5a729b38c3833e342572b73b7d
0019,11630112,C,pointer;loop,1,1,True,b064b234fe59aa9d8a6da87a88f4da1278893e559268da417700af5fe3f2fb1b
0019,287197,C,pointer;loop,1,1,True,6c9b13340fb7692950f2421a29200eb1b392a28191718ba7ffe78c2fcb4296a9
0019,934807,C,pointer;loop,1,1,True,6802c0147a9abbe46011d1173480b0857431265519f512b7ed6ca90af91e2bd5
0019,715698,C,pointer;loop,1,1,True,765899d3e977f43c15eaf7a6670c6d6248fa7c2ee77c4bdd7aed3eb29557b4b5
0019,490583,C,pointer;loop,1,1,True,885e102ecae404a7f556ae32dfd9c1d973bc21f78176b5ca0192ee33c931bc83
0019,147454,C,array;pointer;loop,1,1,True,a46a45e14e4fe2e00f61166d4d26c262b83a536fcbb19d325ff2fdb5040d0da3
0019,1653519,C,pointer;loop,1,1,True,51d1cf6896749fbf78d4bc4d1d71c77139110aeb3641d7c56158dcdcc40f6b26
0019,237326,C,pointer;loop,1,1,True,d6992ea18ebf3836c25c3177da2028f630cdce120733eb91d67156d88b2a16c1
0019,245278,C,pointer;loop,1,1,True,f0def17146173050480e30f1fb02590ccdab8afaf602d0af2abb2a3b04cb2519
0020,442727,C,array;loop,1,1,True,66351ef02dc9c246362c6c8658ca2584e4efcff0fc5aeb9cc8f123a7e8ea4c61
0020,936197,C,array;loop,1,1,True,838091f455b5493410a5282948f2f6d6edce1777adecf2b13293c8cdfd78b034
0020,492763,C,array;loop,1,1,True,0bc12c99de020e5e2f8d050158bdc619cbc5d1d24bd3a5d91c6572fb62ba412c
0020,601340,C,array;loop,1,1,True,46bd92c87ef25e354427de9e8c888b9a340f866ed3ede12e1433842fab4bbb6c
0020,85498,C,array;loop,1,1,True,8350bb64db85c77b2beeadbbcb68f02dceec2a56cc123d56187f6f22765d9e8e
0020,1053772,C,array;loop,1,1,True,c096611fb8b1870bf0aed12dc11e82cccfabbed450a0d55295af3991a3c9decb
0020,245294,C,pointer;loop,1,1,True,ba119f0903197d7fc989f941b0b628927caa78efa63ee3a2c500bee4298b358a
0020,180037,C,array;loop,1,1,True,1bbaf76dc1d6517329c8995bd15ed0d2dbd070a743dbd5d8ba6ebaa6a2ae7ce8
0020,367444,C,array;loop,1,1,True,072b0f048d066170160fbd69e6d361fc54f670669ecc15b4ace66789824fd138
0020,191627,C,array;loop,1,1,True,db7a3204ac6e8425be5f9ff5a04f668ab56b8f1b62ed4e19c609a9f7dd0545ff
0025,2465429,C,array;loop,1,1,True,03e90ecaa2fa64a8a419e56a6d67af3725842fb0e176fadf3f6a23e652ffb8b9
0025,680300,C,array;loop,1,1,True,ee4ce8cafc33099e885abdacd3f925f12662a593d1df185b671e5a4acf25f29f
0025,442984,C,array;loop,1,1,True,56171d0fe7549dde245e9c62037c2e4328f623944e4f6e97b80b1c432e0d67e2
0025,151317,C,array;loop,1,1,True,98bb5e674b8678320c23be940b3b5d29806de3432f1557b6ec683a9db963e858
0025,7267297,C,array;loop,1,1,True,5b7d1e4ac43b21832ee7df7991b07fba81bc100c06c1301d38b0ad3061517a78
0025,287221,C,array;loop,1,1,True,b9ad55dbbdf775f2a51347136740d23fe7ad5eacffe957916aa6c497f35c5989
0025,299226,C,array;loop,1,1,True,91786cc1e1f661fff1137a2b4fa38ef163ed72837c3e28f5f3d857c0448ba52b
0025,946122,C,array;loop,1,1,True,7f985d4d0f6a3a4a327acbdde69a5f547a2350c5577106b1c33393af2a31307f
0025,606566,C,array;loop,1,1,True,1896b455aa9336860a3b68a4492d00c25df8b57b313bcdab101248b8f835edf3
0025,956432,C,array;loop,1,1,True,4f74e76d0cd19370dbfd0bf5a88be56b9611c66acae71b0641496ce5549763ab
0030,150649,C,array;loop,1,1,True,3fe824f2ac6226c0e1f6f070d5036859f00289eaf45ad9ae601dc1a3c6f5fd6c
0030,105008,C,array;loop,1,1,True,171557d18cab9978fa03a2f1967473e99862dc94e09f6ce95b982ae37d35eaec
0030,180865,C,array;loop,1,1,True,2aa77cb3abb51a6f77aa11a1732ff4e614a71a622c37125d19673055a83a9bcd
0030,1404262,C,array;loop,1,1,True,a7642147ff80d1e03453e149ab1c544047cbe72d4f390340541e9f94006e8f9d
0030,1034223,C,pointer;loop,1,1,True,d470a40162e820069073fe8cbcf73b1e09ef1328d66229d5ed4f91a425b09235
0030,502952,C,array;loop,1,1,True,fb3b24ff02f5c03eabb9b995e589039800ee1a6fc495710e52d6aded9d7a8684
0030,1479756,C,array;loop,1,1,True,ae9f1516c61104f543639a936851ce8f92a76fad6a27a6e2dfbfa1f909d3c10c
0030,431324,C,array;loop,1,1,True,dd6beea711dd81de6c42473fb82b89673785513e9be4a6876444f0f61a50a9de
0030,5818425,C,array;loop,1,1,True,76a968e75a9153d9302a4b5aba2962f85f94cabac9d887bcb1f6425d186b87be
0030,2034110,C,array;loop,1,1,True,87c5aaa3906834abe34c006c94a42c484969d168e0d61656bfe59f0d98b430d9
0031,446375,C,pointer;loop,1,1,True,df14ac00f3eda4d5c3a18adf044be1bf3e67b91598630ba1b6e2a8240c883164
0031,153372,C,array;loop,1,1,True,6a40505a13f36d3b4bcd2e04010f8145857f0f4469c7599463b17014b0009d4f
0031,958338,C,array;loop,1,1,True,f11ea5000e6f7c26d683844ca68e34bbf280dd1c53662a361382313a68112214
0031,37911,C,pointer;loop,1,1,True,10ac0f9e246c5c9f36d7aff71524b05fd076043f6e94bc9aaee2cc82342dc68c
0031,104915,C,array;pointer;loop,1,1,True,b860e8188697dfc02717627f9d783735b634d3ccc4259895f81806a1e8a6651c
0031,1070548,C,pointer;loop,1,1,True,83e804541410f18c72749acc43dc719506b9a14168b461fdf263d5aaf23fa178
0031,245954,C,pointer;loop,1,1,True,ee9382c5855db4d607a2512baf00200fc6a3e93311a99a558cd992e267b3d1ee
0031,180875,C,pointer;loop,1,1,True,0e98b8336fd0c35a8a4994512e8cd48fccc627347d474cb303e3ab2863a1e97a
0031,867227,C,array;loop,1,1,True,6353b8198640287bd27a09fb037b5c2f11e580cdcd7c3b2d465948f15ebdbfdb
0031,1392383,C,array;loop,1,1,True,a24f347824bc1412a1bf26f4e27f93ddbbbb4182124a65067960c660e76d26bb
0032,2466256,C,pointer;loop,1,1,True,c7fa892557d87a93257a58cd4bfa37bec0459931f9628bc0d7c94fdc2014551d
0032,446416,C,array;pointer;loop,1,1,True,24f29869512aeddeb6967cbe386866fcd52a4e9b52beeace7a43d6cdb7f412a6
0032,150662,C,pointer;loop,1,1,True,69657851af561c61b0912ac0075249a6939aec972d13fc5f4f9c791098690d4d
0032,4038961,C,pointer;loop,1,1,True,73bf42d48471cbfd73d066b8d838d89c2e8fa445f0d64c4ce3fffe609e9b7b10
0032,304491,C,pointer;loop,1,1,True,1582748d4a01116f8d2eec813db7cd9eebc061bf2c97128e4d5354102dff2852
0032,951734,C,pointer;loop,1,1,True,a62328cae8221fb8f3e91a84135ea69ea88d562ac0ac8505e168079b76832109
0032,147521,C,pointer;loop,1,1,True,c49f04792e0b514973b65f8c149497a4dd897c45bc6f3fb68a89a79156b106e4
0032,328767,C,pointer;loop,1,1,True,78d36606664eff0bc202dc3a51ed044f9f050fe44b3cdc4586742794f1de8563
0032,807555,C,pointer;loop,1,1,True,605af0ec30d189967fb1cf58fdb6ce5641bd652a40e50736833691df2142afc5
0032,104753,C,pointer;loop,1,1,True,35ba308b6b33436a3f21e6ff76bc3663f9435d537b728269895b892ce9da3252
0033,448028,C,array;pointer;loop,1,1,True,fe002a85af4cb76bc0830fd0d2efa9272896261e6ac0e7f5efa37323a7ec320e
0033,4218539,C,array;loop,1,1,True,908b6b8176c41fb4d2196eec9d01a901fdd7f2e85c9d8b502ac53efe587ab34f
0033,147522,C,array;loop,1,1,True,67e79bbe507825b4bf8e81edbb05a2974d5e2766145d3bfdf3b0ff38a03a5d26
0033,315469,C,array;loop,1,1,True,1ac8371d6c62ea275941d09d72b21e4c34222dfee5ad1463e36be32f31c26f2e
0033,458648,C,array;pointer;loop,1,1,True,c67597d71c74a98638b8ea470016bbb8b034eafdf8b38532536190c94717181a
0033,104755,C,array;loop,1,1,True,885bd41554ddf8c3d79bc7526194bef6d9b62082884df90574ee9d630a76e7c7
0033,1054892,C,array;loop,1,1,True,16c39433a2462e350a0fbcd578ab3c92ca93c9dbef64c51a887ea7ade97cdc50
0033,73540,C,array;loop,1,1,True,2e2f640b7804352d3f6bc49efbd03e7eb4b9dadfe03caa5953189693c8e82c1a
